path,bytes,megabytes,sha256
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/logs/api.log,143464,0.137,80aa039705b6e90a6bcd66f72823b3cb57b7062b6be0f749c9a7bf5663495897
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/logs/content-gen.log,2378,0.002,a0023b9193f3a4538c017dbafd844caf89dd43f7fe40c14ca344bab2f33ccd83
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/logs/postgres.log,4967,0.005,6969a29c02d214184a3ee9517472c789b642c656e8ab4bc624a7b68ebd6a8f4c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/logs/redis.log,977,0.001,fc0a37fb9c917394555ddc52405d09ac2b726144f7c9eda39cd560d1aee7644b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/metadata.json,481,0.0,6d89aa1db98dadf4be9bf5e9211f5efa810aa156dd57f76466d73d1a435f1122
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech/posts.jsonl,630507,0.601,38cec15b82b0b9086913d816b89c463749c43c64e9ffda9d162a7e5ad03d9e08
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/agents.jsonl,2507,0.002,dcfb525a06b7bf8bed405532365de262583afd2af19f913033ee5de9781eaa06
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/comments.jsonl,6747,0.006,a4aeba895aaa20d7aad51ec9ecc8454bf5fc5ff2ffb1f5d0bffd7e726c0d1ea2
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/database-final.sql,1001241,0.955,e58d149ecd91aae9ac67ecd44606eba2f5994f9c27a2467cddf748d09c542a4a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_alpha.log,266283,0.254,7572c9c619a01cbad85d79fb7480ed436b3343e167b4b2160edf794229413cb1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_beta.log,420791,0.401,49d22e21354684514319dc0b8a78f54594a75d8f4bb06a7469c9400b2965645e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_delta.log,365048,0.348,88f31c81c4d401b610585d62f1ee33fa95828361ff045170ec1aa7360a28f4cc
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_epsilon.log,372081,0.355,821ed02b1e640d8e6e6ca7fc659a831effffcf5b58978633104c748b90f3fb58
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_eta.log,402658,0.384,2c035e8ec3b884bad899347b9eefaf0f39cebb82050096bc6ee323d3ac4360f0
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_gamma.log,440896,0.42,ce64264ac27382e056f4f3ac2d0611992585d42ede37588b3fea8dcbe3bc9438
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_iota.log,395147,0.377,a2c8781e77b824688d4af4d9f578eda012f876777a696cf16e7c59500e5486d8
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_kappa.log,354427,0.338,f83b963fc566b4c15335cd7d2dba89556ba96d9f8fc91c758881172ba7720a87
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_theta.log,333692,0.318,965736be54a8b93ed734f57264921808742282c9c2c1bf3c62300fcee1a24154
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/agent-agent_zeta.log,331086,0.316,adcfe0292f56a65cb8e4f4a1a4133f3471746e9a036ea2ef696d02245f201cb3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/api.log,185356,0.177,6bb9b9df470e8bfe01998bdb29bf9a73cfc3f845e7dd77086f251871eba727b1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/content-gen.log,9198,0.009,39ff3f784537b1376d18f106f175cb89f247b7f4925c0d19f9ccc33e6d67322d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/postgres.log,4997,0.005,4a711ffe61986bac76c25b6de734d533500cc8b65666d6734ed4daeaf58bb3c3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/logs/redis.log,986,0.001,4c0c41f01e7cd0139e988e397ce3b9709791d0da8d71d76280dd6c58f87f6a89
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/metadata.json,474,0.0,cea0f633ebf7179f3bc9926f4000ee16bf829e53a46fbba6b48ad0343b9e1d92
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag0/posts.jsonl,693943,0.662,c32a527292b68e0782349f33466901afedf78e34b4e828db03a993f112ad6e45
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/agents.jsonl,2686,0.003,16f8c646147a0f07887cd272108a0cee883e322288ce671b580abe095c82266c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/comments.jsonl,1412,0.001,a662b5f8f5ed74e3fe6836959447d679ada897ee8ed248773c4543ff4e613f21
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/database-final.sql,661081,0.63,bef08d0750fbe339623e18988bebe06a058bba7b1fd7ea3520d5fa7684c3dd1a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_alpha.log,420152,0.401,db4246cc2f484188a38afce8507abc7fca4ec1bcc01e3bdc19736f0a7d14dc35
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_beta.log,260230,0.248,f122cbfbb2b119a91c0fee09bf2158b99c45511fa7d809db2d055f53c91e7ea8
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_delta.log,271568,0.259,42a48550b57e5207ea6822479ac09c5270f1082a0b3cad6435ce93d9e5d2f6d9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_epsilon.log,254872,0.243,74dafcaf026480a62d94fb72e0d05ba5f5f36a4fc6a06746d27b9936c6fb6213
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_eta.log,450630,0.43,347d2f971d95030f9bac07d8658a2cf984465fc7f8b592f65b0e0ea94cefea25
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_gamma.log,372067,0.355,33256c7671def194780d55407e3bac41565c1430f0f093f03e7eb9d0eea37a2b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_iota.log,382737,0.365,97a46531a81fd39954d323b41b5edb62e5b5d5c7c0a6854db9406987355ef846
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_kappa.log,1990,0.002,63de0e01c17716119283658d572f3f19147554f640bcf84febf779f79ae3c0ef
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_theta.log,237396,0.226,2e9cc95f77d7dc0ef7041b687d0bcc37e304ab691e21ffe28cd4fad1bc7ca517
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/agent-agent_zeta.log,273193,0.261,a3c1448cd665e34d90aaa32dd979aa9781c0a935ec2f2b2eae6622598599b0c9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/api.log,110748,0.106,28ebad3fd39d59237b1ba80c660584e4dc314b2020744997e64a289beca860b5
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/content-gen.log,3898,0.004,4c5df84f0d53fd2892e2e91b984405cf59c4d992c1be8d1ffd3c85a5a43991b8
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/postgres.log,4997,0.005,d3ff8ea83c080f1112214a03ed221ad3e3da90f6f2a22b0f789c9d69f5a857aa
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/logs/redis.log,986,0.001,ff7aecdccee235bf7a839e6b8e359028fce6dc29198072ec88af7cce96957e27
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/metadata.json,473,0.0,cb70e5b2ef478de15af3780a1aa5febe214c4d5235fe33e326f949a634719d32
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag1/posts.jsonl,463676,0.442,fc3c85ecb5e885fd65154f0d8f6248babc7f5f9477a7543853569cf08acf330c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/agents.jsonl,2686,0.003,3b11a5fbf4689074c0e5766ac68b68bc25fc2cc2c15e7e55e006b543f8a2493e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/database-final.sql,706752,0.674,06cfd12c64234bb491822ec75067a34e2c72236f8060b7e3cf27cda799d97ce5
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_alpha.log,240757,0.23,8afb94fd18befbecff750d30264776877b762fead79354f12565a24f81e3433a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_beta.log,254447,0.243,eb0a6bfd2a27ad7976d30233e8e5a17a0d6ba65b083a4e6e04d9cf10d6338c9f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_delta.log,315126,0.301,6f8599798163b283ec5a1effada43fe6c8959896cb658c2eb60e41167caa95ac
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_epsilon.log,395842,0.378,1b8230b423f3e90131d0f78627637709a4798d6c83b8b6edc34c9fc91e12444f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_eta.log,264990,0.253,b5ec9934c74a95344b15b21058b439cf7cb20c545542615fdbadbf00e329dbf0
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_gamma.log,334731,0.319,bdf3db9d89d14301b1245dcce1d8fa081585df1514738cf1de6d1fd7a72267c7
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_iota.log,269578,0.257,2747e5f3e2f47591e8d216a135e96584979635ed64e4b0fb22cf609eead96a4a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_kappa.log,247733,0.236,76db5da06d0abd388d93a0ff4014d7ab2ef09e2231cec8f33094b35b12dbbf85
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_theta.log,248579,0.237,451ee2a74974618db1b9008fdff760639b0cbf381ff6c7d06eb0221f1c4d3e03
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/agent-agent_zeta.log,280041,0.267,7caa829c1b2c53117bd8f94e2a44287fe366c49fde5f7e03a9f054437010b76e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/api.log,110346,0.105,dbce07fb865f6f48095a2c641cd4f7603865b76e0f54767915f409aa7fc510b3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/content-gen.log,31462,0.03,2ec4a93ad39f24c3fa43f6d78bd6f0e186a2708fc2904d25929c34c172a50282
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/postgres.log,9211,0.009,637b46c24a60f75c42ae1d8766c658c155449f4b857373698a3b42e502138371
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/logs/redis.log,977,0.001,0e2f2e55ed591f28cca3f71b0e4d865c19aec92ea2a7196adae701e81deeaf0d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/metadata.json,475,0.0,8fa1b45799317fff36a9dcaa8147c99d57aa48af9d7f746b1dbd9079f8c7886d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag25/posts.jsonl,515319,0.491,8ac4e38fa9a8a61a6679dd6121daef81455dc1c4262ed10c232a93d4ffe9e9b2
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/agents.jsonl,2686,0.003,ed5cc04df4774ca489414f804192d5701415a129fbb9f4a57c589588733e2b19
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/database-final.sql,704720,0.672,4d158c0be93df58a34df497ce3c108bf4293175d333b04aa8207f63935e065e2
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_alpha.log,254025,0.242,8c5fd1d92f1ec403f29247c8b18802e0aa5dbf17b5b515fd312f5992df57f037
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_beta.log,309173,0.295,edd2b7e14769690c8b1e4225627163110010a82a251b8d15cb6bf9744cc5e9a1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_delta.log,403649,0.385,dcdb0cc623857fad5d3e802e66eb2afc7251df7a05ae40590c194a9b695ef89e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_epsilon.log,343175,0.327,22e735dc8325620cd65583cd51c97d098db5444f97f6ccd2b723604af36970ec
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_eta.log,277452,0.265,d3dfd9524210224ae52774ba0da0a77f8d81747fbf476abd1969de74792ec475
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_gamma.log,332771,0.317,73d57b2546bc71c51d01bc003f18f3fe198da111a05e26b1d972783e60756b4f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_iota.log,253682,0.242,b6f2a482338165c74a4ea507540046ae2ff68c89dca7bcc7d8f45aa415950a2e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_kappa.log,355559,0.339,45df7be5e423e6f5c7e555435f276d429b5319837ccb55e0cb327118269457d9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_theta.log,248239,0.237,82e210c91254d179772c146f6dd776a9253c7c4f543b3145822cdd1ee7dd97e5
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/agent-agent_zeta.log,381044,0.363,f5cc1a1ce82edc1e6ebcaaf3594a1eb390d9721d214dceb2512598e10ddd789e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/api.log,135936,0.13,579dc13c278b8374d983f88c30f6e574a0fcd77225cc225435245445bc247b1c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/content-gen.log,58944,0.056,6b68348fda81e87308308f281f0753c58d0e678a8cfc06614f935ca47ea1eae3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/postgres.log,8150,0.008,7135088be4de8ec64cdf698b7a2b29576ccd3893ba52f4c6c6e1bb5fd485f854
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/logs/redis.log,977,0.001,1ab32519fdc027ee3e9a92dbe463df3fa56471a824124b7c6c717bfa7f4bc889
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/metadata.json,473,0.0,3292db90bdf84a575a5067435888667d8444735a8ad1c9ae89d5ed61a6037cd6
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-base/mag5/posts.jsonl,477079,0.455,a0337b41b970cfa3ac895714b9d44f2659202d3f703d02019745f14d52f0552a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/agents.jsonl,2686,0.003,c57780ec9a38578310c6470f2f2b58762a680619e22db2274b851f5ded9db634
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/comments.jsonl,796,0.001,e94e593b32834453ea2268f59e21b3c75d985a7af91d7cd0ec6ce8957be0c07b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/database-final.sql,569765,0.543,8f9a81ddb60b7004bfd25ba1957d788e7b9b88309601159d248e1d403d232246
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_alpha.log,244620,0.233,1757a14f991500ecb540f54d67a587a8326b6a8a3912ccd052c3c4683b20cce9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_beta.log,411915,0.393,736b77d1926df9bba2e00154d842cbc17a83eff1186ed9e7b60f150116b282a2
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_delta.log,246150,0.235,0cfb858aa42d9a93c54618ca24b8220f25e39c1ef3a9973229ef8e393bbc66c9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_epsilon.log,1998,0.002,db02892d424637d9e17e274f9c269d441c1510c22151cc56b66a4912b0396425
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_eta.log,226906,0.216,bb9fef767c3153559f8471216a25b01fb931d40c88d8f8cd002449215214f46c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_gamma.log,339853,0.324,040cd837403431794457ea8642d4da01746781c08d7fe36f41bf5fe1d00ed835
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_iota.log,327464,0.312,a94066df57da062bcf98ee3328b7989da69561367dd3f453b2282ec836989f3f
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_kappa.log,291609,0.278,7c63b3d8465b2d71370083250801f8b5f00c4eee6a5f2576a6166d5e67bef089
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_theta.log,378741,0.361,76104b2a317e1a493d36a919f94fb70b590d64b1f6b97dcb9fbf248e36806365
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/agent-agent_zeta.log,398338,0.38,09442120f3b70e26a6bb5945947bf07cc765def86a69c69f7dc8ff0545991c45
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/api.log,157173,0.15,c8706bfb93af10f9ef401290c645c2980cfd69b9743e1b4f0e60bc5adac31e84
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/content-gen.log,2370,0.002,99b99e91a7aa34f30e95eeb4737f00ebd896363e02247c5313bcbc47d39ca657
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/postgres.log,6028,0.006,2792b7147f6d11ea9f99f57afec1bfb235be9925a68c38446cdf21dd40404c82
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/logs/redis.log,977,0.001,02580dc713e8a074066f7ef41c356d56fdc40a58962167bb9696939dac4140e5
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/metadata.json,479,0.0,67510eae95714f0bc695544ad7da521e5f9e53cc1d5e1c2a443d46ed588e497e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi/posts.jsonl,335244,0.32,2470c13c672575c15c5077721f483f2e2260b2b35c9b77cf9b719a14616d0043
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/agents.jsonl,2686,0.003,653e0a28e0cf576a36be0235bd4ca75a6e32eb1ed1efbe26e96386cf4ff2b52a
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/comments.jsonl,2472,0.002,4f694580a1a352e7a18511e421cbda59c999ad5520a1e095d9229b120b3cd99d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/database-final.sql,595752,0.568,431d210c78d60082aa05bc9725362f31815b943cbd53437646666905299628d3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_alpha.log,238913,0.228,9db5ea70d78f55da64ca6d2bdabbc8716db265f66dc4c6b20083b48b46ff98b2
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_beta.log,243535,0.232,dab998833101a9a01489f4585f9cdc1ffcc66b16da72383a849538242d7051a9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_delta.log,238985,0.228,c8be12fbea62d0ff96ef5631ab481b0f2302a7c784c6f00ce95c0de4afd08d3b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_epsilon.log,252411,0.241,c8e9cc8978a8807cf4db8ad09519c86c3e9035c07a911bbcaa249ac5e9e9c004
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_eta.log,526053,0.502,ecc61f5c3c4987f0e3341ce9f90607be901864e26245682329280e1861bf27f9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_gamma.log,452606,0.432,5e3bd166d5739452ae791e13afe0b756ef1e906bb455014d1e2728373fbbb8e3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_iota.log,244010,0.233,4a8eb90711e4c9e840b3d9067cb2a22799d78d44e5aaddf5b4296ee85190eb3e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_kappa.log,298215,0.284,1ae41a9e1b1a569a6ed571122cb6c4aadb76f86f04085a6fb34f434f66e11b8d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_theta.log,380376,0.363,693754e5ff26685c5661abf5ff9be33e577e0e4e4cf4c99b064bcdfdade5018c
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/agent-agent_zeta.log,372686,0.355,68b8d3ee4bef002aec590578a6fd7e93f0cd58e4f9c42db6d025246e8e1fd989
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/api.log,134216,0.128,9ac72253507253f7ea2329ef7a63a860536b7d4223c37debfd555da3ed455a36
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/content-gen.log,9194,0.009,28f199af1fbc866fe2c91911f83ebd0376de6176ab02def8dc3b7f9c25d04529
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/postgres.log,6028,0.006,50a70d0cfd8e7a0c7177d076b62ccae330c70967b1a561063f05010df8070ad1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/logs/redis.log,977,0.001,b3242332f8507cdbd05255d05ea3de1ebad4fbf3713f2c2a8aee69c7f819fa25
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/metadata.json,481,0.0,c3930e6d65fa0c8b8f3294afeab7eeeb7d004055e72d5ad1452ab49002e821c1
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech/posts.jsonl,380209,0.363,8899ea9c6e7807ccabcc1b624e0bc5421e5831048a3254c360e71b1845a076d4
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/agents.jsonl,2507,0.002,f899a9b2b30c512cf27618d665e45a9b6b5a7dfa833ddd3709d784731f5474a3
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/comments.jsonl,944,0.001,0f119b42e4f6feefeb09af91469a684d3b8352bfa01d7a275f25ea7d1de98582
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/database-final.sql,648227,0.618,6ffbb6d33ccca6f37db4bcbb3b2b4521605a3e203cd0cdaebc20ffad8386d188
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_alpha.log,319367,0.305,b9df1933b379e8d37d447aa005e8433d07d7f27a965db171a7e28a15d63777e0
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_beta.log,399064,0.381,24764d39a0186cab8110e1d424e0c62b6173f0194000db2455727efb248009ca
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_delta.log,265409,0.253,4df057bcced081a692eb09e64d01116ff9abe617b3c6f9d529e88fa2cc4b6689
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_epsilon.log,355952,0.339,5d68c8e5c33ade3f27938692e2f55664cc100ee2762baf8676c281beaa7f2d6d
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_eta.log,403592,0.385,c3019847b9ae040a4ce240d5af5cb1609a893b8e6723bfdfc4e5b6908110eba9
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_gamma.log,487205,0.465,2cd03aa41a35e863a6324d2ce470d1580b1c18d4b600745bf770f9e7e985fd22
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_iota.log,243807,0.233,075de67d81d0d54d9dde4f655a5c235da1e490ff23e1d347ae7fcab0aacafa1b
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_kappa.log,413910,0.395,51e8549469461ac3b20eb4d2e14d4997f5b894d14d3c97473077392864ea7513
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_theta.log,423181,0.404,0216da452300ae66a76042eb86bab46c91b874a3e69452d88a98599bdfa368bb
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/agent-agent_zeta.log,340837,0.325,ac7cce4435eeb9826c7c774b74b940075412c29529cbb7edd5d2c0da34ec5484
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/api.log,163018,0.155,56522930a95bd2bf62e739c7a176a58c193598746d59248785d1470aab28f053
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/content-gen.log,68741,0.066,682aae901446e5f876ee7009894780bb38ede0c21cf7f5d1f24d38db58e22a50
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/postgres.log,4967,0.005,cc8e04576986e480ceddc4e4d25671e53fb307bb5401b5cd52c199adddad238e
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/logs/redis.log,977,0.001,e6b2cb14af1525713c8dfc7ee2054e137d29e6c67a84a7c32339532465539403
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/metadata.json,473,0.0,f678eb2305f228204775bbfa44aad89bd80be2cc58db08aa10bee88340687efc
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0/posts.jsonl,374740,0.357,20d73fe7abf4663554ad4296e0d3fbee2165ca62686348ed0f34e7f467a77e36
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/agents.jsonl,2686,0.003,81dd1ed52c413b068351a4f99e94fee68a665bb7a1640d983eda41ee56abcc83
raw_data/curated_20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1/comments.jsonl,1024,0.001,1ef769f6397ea4c1d41f27003fd744e4c42b9c12702e3cdf713e6ad9e7ccc9dc
