dataset_source,group,run_id,run_path,model_family,condition,scale,n_posts,n_nonseed,mean_pairwise_cosine,dominant_cluster,dominant_cluster_share
archive-2026,base-model,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260405,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-think-ignore/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260405,olmo3-32b-think,mag25,n10,50,50,0.3098824024200439,35,0.52
archive-2026,base-model,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260405,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-think-ignore/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260405,olmo3-32b-think,mag5,n10,31,31,0.2121577113866806,35,0.6129032258064516
archive-2026,base-model,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260406,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-think/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260406,olmo3-32b-think,mag0,n10,4,4,0.4881196320056915,36,0.5
archive-2026,base-model,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,dom-agi,n10,12,12,0.3588620722293854,17,0.6666666666666666
archive-2026,base-model,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,dom-tech,n10,14,14,0.4415430724620819,17,0.7142857142857143
archive-2026,base-model,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,mag0,n10,17,17,0.3430804014205932,35,0.5294117647058824
archive-2026,base-model,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,mag1,n10,8,8,0.3506615757942199,35,0.625
archive-2026,base-model,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,mag25,n10,11,11,0.339019775390625,35,0.7272727272727273
archive-2026,base-model,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct-10mins-ignore/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-instruct,mag5,n10,10,10,0.4019380211830139,17,0.6
archive-2026,base-model,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,dom-agi,n10,53,28,0.3473741114139557,25,0.5849056603773585
archive-2026,base-model,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,dom-tech,n10,43,18,0.3680665493011474,25,0.6046511627906976
archive-2026,base-model,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,mag0,n10,34,34,0.4110820889472961,17,0.5588235294117647
archive-2026,base-model,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,mag1,n10,19,18,0.3589629232883453,17,0.3684210526315789
archive-2026,base-model,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,mag25,n10,35,10,0.2699193954467773,32,0.7428571428571429
archive-2026,base-model,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,qwen3.5-35b-a3b-instruct,mag5,n10,21,16,0.3218801617622375,32,0.2857142857142857
archive-2026,base-model,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,dom-agi,n10,60,60,0.3479646444320678,17,0.2
archive-2026,base-model,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,dom-tech,n10,60,60,0.374392420053482,47,0.35
archive-2026,base-model,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,mag0,n10,25,25,0.3233746290206909,33,0.72
archive-2026,base-model,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,mag1,n10,50,50,0.2890061736106872,33,0.36
archive-2026,base-model,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,mag25,n10,42,42,0.3914249539375305,35,0.3095238095238095
archive-2026,base-model,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,google/gemini-3.1-flash-lite-preview,mag5,n10,47,47,0.3563210666179657,35,0.6382978723404256
archive-2026,base-model,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,dom-agi,n10,277,277,0.41444131731987,30,0.5884476534296029
archive-2026,base-model,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,dom-tech,n10,272,272,0.4133582413196563,30,0.4742647058823529
archive-2026,base-model,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,mag0,n10,211,211,0.3825818002223968,28,0.3412322274881517
archive-2026,base-model,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,mag1,n10,249,249,0.3012188673019409,35,0.9718875502008032
archive-2026,base-model,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,mag25,n10,270,270,0.3965000212192535,30,0.4037037037037037
archive-2026,base-model,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,qwen3.5-35b-a3b-base,mag5,n10,154,154,0.3260073363780975,18,0.4090909090909091
archive-2026,entropy-collapse,ec-dom-agi-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01,z-ai/glm-5,dom-agi,n10,442,417,0.4627609848976135,45,0.3461538461538461
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260317-9of10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260317-9of10,google/gemini-3.1-flash-lite-preview,dom-agi,n10,175,150,0.4757626056671142,8,0.4514285714285714
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260317-garbage,google/gemini-3.1-flash-lite-preview,dom-agi,n10,269,244,0.4681066572666168,23,0.4312267657992565
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,dom-agi,n10,170,145,0.4330211281776428,3,0.2
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,dom-agi,n10,19,19,0.2083840668201446,35,0.5263157894736842
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260401-ignore-eventloop,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260401-ignore-eventloop,google/gemini-3.1-flash-lite-preview,dom-agi,n10,34,34,0.364159882068634,23,0.2941176470588235
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,dom-agi,n10,637,612,0.5054716467857361,10,0.488226059654631
archive-2026,entropy-collapse,ec-dom-agi-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,dom-agi,n10,26,1,0.4659709632396698,25,0.9615384615384616
archive-2026,entropy-collapse,ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,dom-agi,n20,425,400,0.4418781101703644,5,0.5341176470588235
archive-2026,entropy-collapse,ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,dom-agi,n20,25,0,0.468427836894989,25,1.0
archive-2026,entropy-collapse,ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-garbage,google/gemini-3.1-flash-lite-preview,dom-agi,n20,683,658,0.5490916967391968,19,0.4348462664714494
archive-2026,entropy-collapse,ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,google/gemini-3.1-flash-lite-preview,dom-agi,n20,406,381,0.4978520572185516,30,0.354679802955665
archive-2026,entropy-collapse,ec-dom-agi-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gpt5-20260309,gpt-5,dom-agi,n20,1110,1085,0.4507607817649841,16,0.1747747747747747
archive-2026,entropy-collapse,ec-dom-agi-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,dom-agi,n30,684,659,0.5220399498939514,43,0.5760233918128655
archive-2026,entropy-collapse,ec-dom-agi-n30-run01-gpt5-20260310,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n30-run01-gpt5-20260310,gpt-5,dom-agi,n30,1595,1570,0.5408830046653748,16,0.5184952978056426
archive-2026,entropy-collapse,ec-dom-agi-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-run01-gpt5-20260309,gpt-5,dom-agi,unknown,688,663,0.4606911540031433,41,0.3284883720930232
archive-2026,entropy-collapse,ec-dom-tech-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01,z-ai/glm-5,dom-tech,n10,278,253,0.4655896425247192,45,0.3129496402877698
archive-2026,entropy-collapse,ec-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260317,google/gemini-3.1-flash-lite-preview,dom-tech,n10,228,203,0.4268420338630676,5,0.5175438596491229
archive-2026,entropy-collapse,ec-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,dom-tech,n10,52,52,0.346830666065216,23,0.5
archive-2026,entropy-collapse,ec-dom-tech-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,dom-tech,n10,652,627,0.530885636806488,10,0.3742331288343558
archive-2026,entropy-collapse,ec-dom-tech-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,dom-tech,n10,27,2,0.3771241009235382,25,0.8148148148148148
archive-2026,entropy-collapse,ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,dom-tech,n20,576,551,0.4421887397766113,3,0.2048611111111111
archive-2026,entropy-collapse,ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-cancelled,google/gemini-3.1-flash-lite-preview,dom-tech,n20,25,0,0.3834186494350433,25,0.88
archive-2026,entropy-collapse,ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-partial,google/gemini-3.1-flash-lite-preview,dom-tech,n20,197,172,0.4486241936683655,14,0.4010152284263959
archive-2026,entropy-collapse,ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-portcrash,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gemini-3.1-flash-lite-preview-20260318-portcrash,google/gemini-3.1-flash-lite-preview,dom-tech,n20,562,537,0.3641975522041321,47,0.2224199288256227
archive-2026,entropy-collapse,ec-dom-tech-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gpt5-20260309,gpt-5,dom-tech,n20,986,961,0.4494023323059082,11,0.2221095334685598
archive-2026,entropy-collapse,ec-dom-tech-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,dom-tech,n30,1302,1277,0.4233486950397491,18,0.227342549923195
archive-2026,entropy-collapse,ec-dom-tech-n30-run01-gpt5-20260310,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n30-run01-gpt5-20260310,gpt-5,dom-tech,n30,1416,1391,0.5178067088127136,11,0.6094632768361582
archive-2026,entropy-collapse,ec-dom-tech-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-run01-gpt5-20260309,gpt-5,dom-tech,unknown,588,563,0.4277997612953186,2,0.304421768707483
archive-2026,entropy-collapse,ec-mag0-n1-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n1-run01,nvidia/nemotron-3-super-120b-a12b:free,mag0,n1,10,10,0.4785112738609314,23,0.5
archive-2026,entropy-collapse,ec-mag0-n1-run01-gemini-test-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n1-run01-gemini-test-20260317,google/gemini-3.1-flash-lite-preview,mag0,n1,6,6,0.5316566228866577,33,0.3333333333333333
archive-2026,entropy-collapse,ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260317,google/gemini-3.1-flash-lite-preview,mag0,n10,472,472,0.4058461487293243,3,0.3432203389830508
archive-2026,entropy-collapse,ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260327,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260327,google/gemini-3.1-flash-lite-preview,mag0,n10,45,45,0.2453111410140991,35,0.6444444444444445
archive-2026,entropy-collapse,ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260401-ignore-duplicate,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260401-ignore-duplicate,google/gemini-3.1-flash-lite-preview,mag0,n10,11,11,0.3647312521934509,23,0.4545454545454545
archive-2026,entropy-collapse,ec-mag0-n10-run01-gemini-9of10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-gemini-9of10,google/gemini-3.1-flash-lite-preview,mag0,n10,306,306,0.3774824440479278,13,0.477124183006536
archive-2026,entropy-collapse,ec-mag0-n10-run01-glm5-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-glm5-20260317,z-ai/glm-5,mag0,n10,317,317,0.4861636459827423,45,0.3848580441640378
archive-2026,entropy-collapse,ec-mag0-n10-run01-kimi-20260312,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-kimi-20260312,moonshotai/kimi-k2.5,mag0,n10,432,432,0.5579144954681396,10,0.4050925925925926
archive-2026,entropy-collapse,ec-mag0-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag0,n10,1,1,,25,1.0
archive-2026,entropy-collapse,ec-mag0-n10-run02-gemini-3.1-flash-lite-preview-20260327,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run02-gemini-3.1-flash-lite-preview-20260327,google/gemini-3.1-flash-lite-preview,mag0,n10,41,41,0.3291591107845306,33,0.2926829268292683
archive-2026,entropy-collapse,ec-mag0-n10-run02-kimi-20260312,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run02-kimi-20260312,moonshotai/kimi-k2.5,mag0,n10,620,620,0.5398584604263306,10,0.5209677419354839
archive-2026,entropy-collapse,ec-mag0-n10-run03-gemini-3.1-flash-lite-preview-20260331,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run03-gemini-3.1-flash-lite-preview-20260331,google/gemini-3.1-flash-lite-preview,mag0,n10,55,55,0.2952916324138641,35,0.6363636363636364
archive-2026,entropy-collapse,ec-mag0-n20-run01-gemini-3.1-flash-lite-preview-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n20-run01-gemini-3.1-flash-lite-preview-20260317,google/gemini-3.1-flash-lite-preview,mag0,n20,867,867,0.4815902709960937,18,0.5732410611303345
archive-2026,entropy-collapse,ec-mag0-n20-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n20-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag0,n20,665,665,0.4678314626216888,13,0.7774436090225564
archive-2026,entropy-collapse,ec-mag0-n20-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n20-run01-gpt5-20260309,gpt-5,mag0,n20,1157,1157,0.5009703040122986,29,0.3223854796888504
archive-2026,entropy-collapse,ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318,google/gemini-3.1-flash-lite-preview,mag0,n30,1361,1361,0.4415125548839569,18,0.3130051432770022
archive-2026,entropy-collapse,ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318-27of30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318-27of30,google/gemini-3.1-flash-lite-preview,mag0,n30,1155,1155,0.523466944694519,37,0.5826839826839827
archive-2026,entropy-collapse,ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318-28of30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n30-run01-gemini-3.1-flash-lite-preview-20260318-28of30,google/gemini-3.1-flash-lite-preview,mag0,n30,1427,1427,0.5446339845657349,37,0.6594253679046952
archive-2026,entropy-collapse,ec-mag0-n30-run01-gpt5-20260310,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n30-run01-gpt5-20260310,gpt-5,mag0,n30,1613,1613,0.4806706309318542,16,0.2039677619342839
archive-2026,entropy-collapse,ec-mag0-run01-gpt5-20260309,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-run01-gpt5-20260309,gpt-5,mag0,unknown,511,511,0.4758708775043487,16,0.309197651663405
archive-2026,entropy-collapse,ec-mag1-n10-run01,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01,z-ai/glm-5,mag1,n10,267,266,0.4439801573753357,45,0.5131086142322098
archive-2026,entropy-collapse,ec-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260317,google/gemini-3.1-flash-lite-preview,mag1,n10,346,345,0.448786199092865,13,0.6358381502890174
archive-2026,entropy-collapse,ec-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260401,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260401,google/gemini-3.1-flash-lite-preview,mag1,n10,16,16,0.6120798587799072,35,0.875
archive-2026,entropy-collapse,ec-mag1-n10-run01-kimi-20260313,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-kimi-20260313,moonshotai/kimi-k2.5,mag1,n10,456,455,0.5389116406440735,38,0.4692982456140351
archive-2026,entropy-collapse,ec-mag1-n10-run01-nemotron-3-super-120b-a12b-20260317,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-nemotron-3-super-120b-a12b-20260317,nvidia/nemotron-3-super-120b-a12b:free,mag1,n10,122,121,0.4302721619606018,3,0.360655737704918
archive-2026,entropy-collapse,ec-mag1-n10-run01-nemotron-3-super-120b-a12b-20260317-failed,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-nemotron-3-super-120b-a12b-20260317-failed,nvidia/nemotron-3-super-120b-a12b:free,mag1,n10,1,0,,32,1.0
