condition,feature_artifact,feature_call_to_action,feature_checklist,feature_falsifier,feature_has_bullets,feature_has_numbered_list,feature_if_then,feature_imperative_open,feature_ledger,feature_linebreak_rich,feature_owner,feature_proof_of_work,feature_question_open,feature_receipt,feature_report_back,feature_rollback,feature_rubric,scale,segment
mag0,0.016666666666666666,0.31666666666666665,0.13333333333333333,0.03333333333333333,0.0,0.0,0.016666666666666666,0.45,0.016666666666666666,0.0,0.016666666666666666,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,n30,first_agent_posts
mag0,0.0,0.65,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.5166666666666667,0.0,0.0,0.16666666666666666,0.0,0.18333333333333332,0.21666666666666667,0.03333333333333333,0.1,0.0,n30,last_agent_posts
mag0,0.0024752475247524753,0.6584158415841584,0.01485148514851485,0.012376237623762377,0.0,0.0,0.022277227722772276,0.594059405940594,0.0049504950495049506,0.0,0.14603960396039603,0.0,0.1707920792079208,0.21534653465346534,0.03217821782178218,0.09653465346534654,0.0024752475247524753,n30,late_window
mag1,0.0024813895781637717,0.5998759305210918,0.02791563275434243,0.3294044665012407,0.0,0.0,0.02543424317617866,0.5186104218362283,0.004962779156327543,0.0,0.03970223325062035,0.0,0.10049627791563276,0.23325062034739455,0.02729528535980149,0.18176178660049627,0.0012406947890818859,n30,overall
mag1,0.003105590062111801,0.5403726708074534,0.055900621118012424,0.3447204968944099,0.0,0.0,0.012422360248447204,0.515527950310559,0.009316770186335404,0.0,0.040372670807453416,0.0,0.10248447204968944,0.2236024844720497,0.052795031055900624,0.059006211180124224,0.006211180124223602,n30,window_0
mag1,0.003105590062111801,0.6273291925465838,0.049689440993788817,0.36024844720496896,0.0,0.0,0.009316770186335404,0.5279503105590062,0.0,0.0,0.037267080745341616,0.0,0.09006211180124224,0.2236024844720497,0.037267080745341616,0.12111801242236025,0.0,n30,window_1
mag1,0.003105590062111801,0.6242236024844721,0.015527950310559006,0.32608695652173914,0.0,0.0,0.024844720496894408,0.5217391304347826,0.003105590062111801,0.0,0.037267080745341616,0.0,0.10248447204968944,0.2546583850931677,0.021739130434782608,0.055900621118012424,0.0,n30,window_2
mag1,0.003105590062111801,0.6086956521739131,0.006211180124223602,0.3136645962732919,0.0,0.0,0.043478260869565216,0.5248447204968945,0.009316770186335404,0.0,0.049689440993788817,0.0,0.09627329192546584,0.2204968944099379,0.012422360248447204,0.32608695652173914,0.0,n30,window_3
mag1,0.0,0.5987654320987654,0.012345679012345678,0.30246913580246915,0.0,0.0,0.037037037037037035,0.5030864197530864,0.0030864197530864196,0.0,0.033950617283950615,0.0,0.1111111111111111,0.24382716049382716,0.012345679012345678,0.345679012345679,0.0,n30,window_4
mag1,0.0,0.43333333333333335,0.08333333333333333,0.25,0.0,0.0,0.03333333333333333,0.5166666666666667,0.0,0.0,0.016666666666666666,0.0,0.16666666666666666,0.15,0.016666666666666666,0.06666666666666667,0.03333333333333333,n30,first_agent_posts
mag1,0.0,0.6333333333333333,0.0,0.25,0.0,0.0,0.05,0.5,0.0,0.0,0.016666666666666666,0.0,0.1,0.26666666666666666,0.03333333333333333,0.4166666666666667,0.0,n30,last_agent_posts
mag1,0.0,0.6029776674937966,0.01240694789081886,0.2977667493796526,0.0,0.0,0.034739454094292806,0.5062034739454094,0.0024813895781637717,0.0,0.03225806451612903,0.0,0.11166253101736973,0.228287841191067,0.009925558312655087,0.3548387096774194,0.0,n30,late_window
mag5,0.016455696202531647,0.580379746835443,0.022151898734177215,0.0012658227848101266,0.0,0.0,0.043037974683544304,0.4234177215189873,0.0012658227848101266,0.0,0.5215189873417722,0.0,0.05443037974683544,0.6183544303797468,0.02088607594936709,0.046202531645569624,0.00949367088607595,n30,overall
mag5,0.015822784810126583,0.5348101265822784,0.05063291139240506,0.0,0.0,0.0,0.03164556962025317,0.43670886075949367,0.006329113924050633,0.0,0.30063291139240506,0.0,0.06962025316455696,0.370253164556962,0.0379746835443038,0.03164556962025317,0.03164556962025317,n30,window_0
mag5,0.02531645569620253,0.6392405063291139,0.028481012658227847,0.0031645569620253164,0.0,0.0,0.04113924050632911,0.49050632911392406,0.0,0.0,0.5284810126582279,0.0,0.0379746835443038,0.6708860759493671,0.03164556962025317,0.0949367088607595,0.015822784810126583,n30,window_1
mag5,0.022151898734177215,0.6075949367088608,0.0189873417721519,0.0,0.0,0.0,0.022151898734177215,0.4208860759493671,0.0,0.0,0.5727848101265823,0.0,0.06645569620253164,0.6772151898734177,0.012658227848101266,0.05063291139240506,0.0,n30,window_2
mag5,0.0189873417721519,0.5822784810126582,0.0031645569620253164,0.0031645569620253164,0.0,0.0,0.056962025316455694,0.4272151898734177,0.0,0.0,0.5791139240506329,0.0,0.04746835443037975,0.6772151898734177,0.015822784810126583,0.02531645569620253,0.0,n30,window_3
mag5,0.0,0.5379746835443038,0.00949367088607595,0.0,0.0,0.0,0.06329113924050633,0.34177215189873417,0.0,0.0,0.6265822784810127,0.0,0.05063291139240506,0.6962025316455697,0.006329113924050633,0.028481012658227847,0.0,n30,window_4
mag5,0.0,0.26666666666666666,0.15,0.0,0.0,0.0,0.016666666666666666,0.35,0.0,0.0,0.08333333333333333,0.0,0.13333333333333333,0.0,0.0,0.016666666666666666,0.016666666666666666,n30,first_agent_posts
mag5,0.0,0.55,0.0,0.016666666666666666,0.0,0.0,0.08333333333333333,0.38333333333333336,0.0,0.0,0.65,0.0,0.06666666666666667,0.6833333333333333,0.016666666666666666,0.05,0.0,n30,last_agent_posts
mag5,0.005063291139240506,0.549367088607595,0.010126582278481013,0.002531645569620253,0.0,0.0,0.05569620253164557,0.3493670886075949,0.0,0.0,0.6151898734177215,0.0,0.05063291139240506,0.6886075949367089,0.005063291139240506,0.027848101265822784,0.0,n30,late_window
mag25,0.010069225928256766,0.8061674008810573,0.062303335431088736,0.5519194461925739,0.0,0.0,0.41409691629955947,0.5254877281309,0.008181246066708621,0.0,0.02643171806167401,0.0,0.027061044682190057,0.6010069225928257,0.032724984266834484,0.027690371302706105,0.06922592825676527,n30,overall
mag25,0.0,0.8170347003154574,0.1640378548895899,0.7760252365930599,0.0,0.0,0.03785488958990536,0.48580441640378547,0.006309148264984227,0.0,0.025236593059936908,0.0,0.05362776025236593,0.4069400630914827,0.06624605678233439,0.012618296529968454,0.1892744479495268,n30,window_0
mag25,0.015772870662460567,0.8201892744479495,0.07886435331230283,0.6182965299684543,0.0,0.0,0.4384858044164038,0.5331230283911672,0.022082018927444796,0.0,0.031545741324921134,0.0,0.03470031545741325,0.6025236593059937,0.01892744479495268,0.03785488958990536,0.05993690851735016,n30,window_1
mag25,0.00946372239747634,0.832807570977918,0.03470031545741325,0.5236593059936908,0.0,0.0,0.5741324921135647,0.5141955835962145,0.006309148264984227,0.0,0.025236593059936908,0.0,0.015772870662460567,0.6813880126182965,0.031545741324921134,0.015772870662460567,0.056782334384858045,n30,window_2
mag25,0.0031545741324921135,0.807570977917981,0.01892744479495268,0.47318611987381703,0.0,0.0,0.5488958990536278,0.5425867507886435,0.0,0.0,0.031545741324921134,0.0,0.00946372239747634,0.6656151419558359,0.025236593059936908,0.04100946372239748,0.03470031545741325,n30,window_3
mag25,0.021806853582554516,0.7538940809968847,0.01557632398753894,0.3707165109034268,0.0,0.0,0.470404984423676,0.5514018691588785,0.006230529595015576,0.0,0.018691588785046728,0.0,0.021806853582554516,0.6479750778816199,0.021806853582554516,0.03115264797507788,0.006230529595015576,n30,window_4
mag25,0.0,0.7666666666666667,0.2833333333333333,0.6833333333333333,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.08333333333333333,0.11666666666666667,0.11666666666666667,0.0,0.3,n30,first_agent_posts
mag25,0.0,0.8166666666666667,0.03333333333333333,0.4666666666666667,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.7,0.05,0.016666666666666666,0.0,n30,last_agent_posts
mag25,0.017587939698492462,0.7587939698492462,0.01507537688442211,0.38944723618090454,0.0,0.0,0.49246231155778897,0.542713567839196,0.005025125628140704,0.0,0.017587939698492462,0.0,0.022613065326633167,0.6557788944723618,0.02512562814070352,0.02763819095477387,0.007537688442211055,n30,late_window
dom-agi,0.1070063694267516,0.7331210191082802,0.041401273885350316,0.0031847133757961785,0.0,0.0,0.024840764331210193,0.5439490445859873,0.0044585987261146496,0.0,0.6050955414012739,0.0,0.01910828025477707,0.47579617834394905,0.0025477707006369425,0.35286624203821654,0.001910828025477707,n30,overall
dom-agi,0.12420382165605096,0.7292993630573248,0.09235668789808917,0.0031847133757961785,0.0,0.0,0.006369426751592357,0.5605095541401274,0.0031847133757961785,0.0,0.3471337579617834,0.0,0.028662420382165606,0.46496815286624205,0.006369426751592357,0.24203821656050956,0.0,n30,window_0
dom-agi,0.12738853503184713,0.7961783439490446,0.044585987261146494,0.0,0.0,0.0,0.044585987261146494,0.5636942675159236,0.006369426751592357,0.0,0.643312101910828,0.0,0.01592356687898089,0.5859872611464968,0.0031847133757961785,0.3980891719745223,0.0,n30,window_1
dom-agi,0.07961783439490445,0.7515923566878981,0.028662420382165606,0.0031847133757961785,0.0,0.0,0.03821656050955414,0.535031847133758,0.0031847133757961785,0.0,0.697452229299363,0.0,0.006369426751592357,0.4872611464968153,0.0031847133757961785,0.42038216560509556,0.0031847133757961785,n30,window_2
dom-agi,0.10509554140127389,0.7452229299363057,0.025477707006369428,0.006369426751592357,0.0,0.0,0.01910828025477707,0.5509554140127388,0.006369426751592357,0.0,0.697452229299363,0.0,0.012738853503184714,0.46178343949044587,0.0,0.39171974522292996,0.0,n30,window_3
dom-agi,0.09872611464968153,0.643312101910828,0.01592356687898089,0.0031847133757961785,0.0,0.0,0.01592356687898089,0.5095541401273885,0.0031847133757961785,0.0,0.6401273885350318,0.0,0.03184713375796178,0.37898089171974525,0.0,0.31210191082802546,0.006369426751592357,n30,window_4
dom-agi,0.016666666666666666,0.5166666666666667,0.1,0.0,0.0,0.0,0.016666666666666666,0.43333333333333335,0.0,0.0,0.06666666666666667,0.0,0.08333333333333333,0.06666666666666667,0.016666666666666666,0.13333333333333333,0.0,n30,first_agent_posts
dom-agi,0.1,0.7,0.0,0.0,0.0,0.0,0.016666666666666666,0.4666666666666667,0.0,0.0,0.65,0.0,0.016666666666666666,0.3333333333333333,0.0,0.3,0.016666666666666666,n30,last_agent_posts
dom-agi,0.09923664122137404,0.6615776081424937,0.020356234096692113,0.002544529262086514,0.0,0.0,0.020356234096692113,0.5165394402035624,0.002544529262086514,0.0,0.6539440203562341,0.0,0.030534351145038167,0.3944020356234097,0.0,0.33587786259541985,0.005089058524173028,n30,late_window
dom-tech,0.002156721782890007,0.7203450754852624,0.03306973400431344,0.0,0.0,0.0,0.012221423436376708,0.6283249460819554,0.0007189072609633358,0.0,0.6283249460819554,0.0,0.06685837526959022,0.6355140186915887,0.0050323508267433505,0.012940330697340043,0.0007189072609633358,n30,overall
dom-tech,0.0035971223021582736,0.6258992805755396,0.06474820143884892,0.0,0.0,0.0,0.02877697841726619,0.5071942446043165,0.0,0.0,0.4460431654676259,0.0,0.08273381294964029,0.5359712230215827,0.007194244604316547,0.007194244604316547,0.0,n30,window_0
dom-tech,0.0,0.7230215827338129,0.039568345323741004,0.0,0.0,0.0,0.02158273381294964,0.6258992805755396,0.0035971223021582736,0.0,0.6870503597122302,0.0,0.06474820143884892,0.7410071942446043,0.0,0.014388489208633094,0.0,n30,window_1
dom-tech,0.007194244604316547,0.7733812949640287,0.03237410071942446,0.0,0.0,0.0,0.0,0.6942446043165468,0.0,0.0,0.7338129496402878,0.0,0.046762589928057555,0.7014388489208633,0.01079136690647482,0.017985611510791366,0.0035971223021582736,n30,window_2
dom-tech,0.0,0.7949640287769785,0.017985611510791366,0.0,0.0,0.0,0.007194244604316547,0.7122302158273381,0.0,0.0,0.7014388489208633,0.0,0.05755395683453238,0.6870503597122302,0.007194244604316547,0.0,0.0,n30,window_3
dom-tech,0.0,0.6845878136200717,0.010752688172043012,0.0,0.0,0.0,0.0035842293906810036,0.6021505376344086,0.0,0.0,0.5734767025089605,0.0,0.08243727598566308,0.5125448028673835,0.0,0.025089605734767026,0.0,n30,window_4
dom-tech,0.0,0.423728813559322,0.13559322033898305,0.0,0.0,0.0,0.03389830508474576,0.2711864406779661,0.0,0.0,0.23728813559322035,0.0,0.11864406779661017,0.13559322033898305,0.01694915254237288,0.03389830508474576,0.0,n30,first_agent_posts
dom-tech,0.0,0.7796610169491526,0.03389830508474576,0.0,0.0,0.0,0.0,0.6440677966101694,0.0,0.0,0.711864406779661,0.0,0.05084745762711865,0.6271186440677966,0.0,0.03389830508474576,0.0,n30,last_agent_posts
dom-tech,0.0,0.7068965517241379,0.011494252873563218,0.0,0.0,0.0,0.0028735632183908046,0.6293103448275862,0.0,0.0,0.5919540229885057,0.0,0.07471264367816093,0.5402298850574713,0.0028735632183908046,0.020114942528735632,0.0,n30,late_window
