run_uid,scheme,bin_idx,bin_label,n_judged,novelty,semantic_repetition,frame_convergence,consensus_conformity,specificity,evidence_grounding,epistemic_caution,template_rigidity,citation_quality,collapse_index,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
330e1a41290a2555b44f8f58cd57372b1ba6defc,fixed_15m,1,15-30m,182,1.565934065934066,4.2967032967032965,4.802197802197802,4.181318681318682,2.8461538461538463,2.159340659340659,1.3571428571428572,3.010989010989011,1.010989010989011,4.145054945054945,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,fixed_15m,2,30-45m,121,1.512396694214876,4.421487603305785,4.87603305785124,3.9421487603305785,2.7851239669421486,2.12396694214876,1.115702479338843,3.28099173553719,1.0,4.201652892561984,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,fixed_15m,3,45-60m,101,1.504950495049505,4.465346534653466,4.742574257425742,3.8514851485148514,2.871287128712871,2.0396039603960396,1.2178217821782178,3.297029702970297,1.0,4.17029702970297,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,0,Q1,289,1.7854671280276817,4.041522491349481,4.7612456747404845,4.211072664359862,2.5432525951557095,1.782006920415225,1.8235294117647058,2.57439446366782,1.0103806228373702,3.9605536332179936,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,1,Q2,198,1.5,4.393939393939394,4.843434343434343,4.045454545454546,2.787878787878788,2.111111111111111,1.1666666666666667,3.1414141414141414,1.0101010101010102,4.184848484848485,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,2,Q3,143,1.5594405594405594,4.398601398601398,4.734265734265734,3.86013986013986,2.902097902097902,2.097902097902098,1.2097902097902098,3.2937062937062938,1.0,4.1454545454545455,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,3,Q4,124,1.3870967741935485,4.556451612903226,4.879032258064516,4.064516129032258,2.524193548387097,1.7419354838709677,1.0564516129032258,3.620967741935484,1.0,4.346774193548386,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
34c81c49a254ddd5aaffd72a39a5fde9823de321,fixed_15m,0,0-15m,55,2.2181818181818183,2.890909090909091,3.6363636363636362,3.272727272727273,3.4545454545454546,2.0727272727272728,2.0727272727272728,2.1454545454545455,1.0727272727272728,3.1454545454545446,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,fixed_15m,1,15-30m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,fixed_15m,2,30-45m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,fixed_15m,3,45-60m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,normalized_quartile,0,Q1,15,2.3333333333333335,2.466666666666667,3.066666666666667,2.8666666666666667,3.533333333333333,2.066666666666667,2.6,1.6,1.0666666666666667,2.7333333333333343,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,normalized_quartile,1,Q2,16,2.3125,2.8125,3.375,3.0,3.625,2.3125,2.3125,2.125,1.125,3.0,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,normalized_quartile,2,Q3,13,2.076923076923077,3.230769230769231,4.076923076923077,3.3846153846153846,2.923076923076923,1.3846153846153846,1.8461538461538463,2.3846153846153846,1.0769230769230769,3.3999999999999995,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
34c81c49a254ddd5aaffd72a39a5fde9823de321,normalized_quartile,3,Q4,11,2.090909090909091,3.1818181818181817,4.2727272727272725,4.090909090909091,3.727272727272727,2.5454545454545454,1.2727272727272727,2.6363636363636362,1.0,3.6181818181818186,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,fixed_15m,0,0-15m,45,2.311111111111111,3.066666666666667,4.044444444444444,3.7333333333333334,3.0,1.9555555555555555,2.066666666666667,2.311111111111111,1.0,3.368888888888889,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,fixed_15m,1,15-30m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,fixed_15m,2,30-45m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,fixed_15m,3,45-60m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,normalized_quartile,0,Q1,14,2.357142857142857,2.857142857142857,3.642857142857143,3.357142857142857,3.0714285714285716,2.0,2.4285714285714284,2.4285714285714284,1.0,3.185714285714286,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,normalized_quartile,1,Q2,10,2.4,2.8,3.9,3.3,3.3,2.2,1.9,2.3,1.0,3.18,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,normalized_quartile,2,Q3,10,2.2,3.0,4.1,3.8,2.9,2.0,2.2,1.9,1.0,3.3199999999999994,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
36ebfbc9e5e90447be66f616583536b25b156788,normalized_quartile,3,Q4,11,2.272727272727273,3.6363636363636362,4.636363636363637,4.545454545454546,2.727272727272727,1.6363636363636365,1.6363636363636365,2.5454545454545454,1.0,3.818181818181819,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,fixed_15m,0,0-15m,86,2.36046511627907,3.3372093023255816,4.372093023255814,4.046511627906977,2.744186046511628,1.9069767441860466,1.7209302325581395,2.5348837209302326,1.0,3.5860465116279068,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,fixed_15m,1,15-30m,73,1.9726027397260273,3.780821917808219,4.808219178082192,4.698630136986301,1.9589041095890412,1.1232876712328768,1.1369863013698631,2.904109589041096,1.0,4.043835616438357,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,fixed_15m,2,30-45m,69,1.8405797101449275,3.9420289855072466,4.855072463768116,4.782608695652174,1.7246376811594204,1.0289855072463767,1.289855072463768,3.101449275362319,1.0,4.168115942028985,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,fixed_15m,3,45-60m,42,1.619047619047619,4.0476190476190474,4.761904761904762,4.666666666666667,1.6428571428571428,1.0952380952380953,1.1904761904761905,3.119047619047619,1.0,4.1952380952380945,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,normalized_quartile,0,Q1,84,2.380952380952381,3.3095238095238093,4.357142857142857,4.035714285714286,2.7738095238095237,1.9285714285714286,1.7380952380952381,2.5238095238095237,1.0,3.5690476190476192,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,normalized_quartile,1,Q2,70,1.957142857142857,3.8,4.814285714285714,4.7,1.957142857142857,1.1285714285714286,1.1428571428571428,2.914285714285714,1.0,4.054285714285714,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,normalized_quartile,2,Q3,68,1.8676470588235294,3.911764705882353,4.838235294117647,4.75,1.7205882352941178,1.0147058823529411,1.2794117647058822,3.0588235294117645,1.0,4.138235294117647,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,normalized_quartile,3,Q4,48,1.625,4.0625,4.791666666666667,4.708333333333333,1.6666666666666667,1.1041666666666667,1.1875,3.1458333333333335,1.0,4.216666666666666,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,fixed_15m,0,0-15m,64,2.078125,3.640625,4.625,4.203125,2.9375,1.71875,2.328125,3.203125,1.0,3.91875,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,fixed_15m,1,15-30m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,fixed_15m,2,30-45m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,fixed_15m,3,45-60m,0,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,normalized_quartile,0,Q1,14,2.0714285714285716,3.0,3.7857142857142856,2.642857142857143,3.357142857142857,1.5714285714285714,3.7142857142857144,2.5,1.0,3.1714285714285717,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,normalized_quartile,1,Q2,18,2.2777777777777777,3.4444444444444446,4.611111111111111,4.055555555555555,3.4444444444444446,2.3333333333333335,2.7222222222222223,2.9444444444444446,1.0,3.755555555555555,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,normalized_quartile,2,Q3,16,1.9375,4.0625,5.0,4.9375,2.375,1.25,1.3125,3.625,1.0,4.3375,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,normalized_quartile,3,Q4,16,2.0,4.0,5.0,5.0,2.5625,1.625,1.6875,3.6875,1.0,4.3375,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,0,0-15m,103,1.9029126213592233,4.0,4.883495145631068,4.048543689320389,2.174757281553398,1.2427184466019416,2.0194174757281553,2.621359223300971,1.0,3.9300970873786416,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,1,15-30m,97,1.690721649484536,4.278350515463917,4.88659793814433,4.041237113402062,1.9793814432989691,1.0515463917525774,1.7628865979381443,2.8247422680412373,1.041237113402062,4.068041237113401,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,2,30-45m,139,1.6330935251798562,4.323741007194244,4.985611510791367,3.9928057553956835,2.1079136690647484,1.1510791366906474,1.3525179856115108,2.5035971223021583,1.0071942446043165,4.034532374100719,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,3,45-60m,57,1.5087719298245614,4.491228070175438,4.947368421052632,4.157894736842105,2.0526315789473686,1.0701754385964912,1.2456140350877194,2.7017543859649122,1.0,4.157894736842104,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,0,Q1,89,1.9101123595505618,3.9887640449438204,4.887640449438202,4.033707865168539,2.157303370786517,1.2134831460674158,2.056179775280899,2.550561797752809,1.0,3.9101123595505616,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,1,Q2,75,1.5866666666666667,4.373333333333333,4.84,4.266666666666667,2.013333333333333,1.1066666666666667,1.6933333333333334,3.2666666666666666,1.0133333333333334,4.232,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,2,Q3,121,1.8264462809917354,4.140495867768595,4.975206611570248,3.809917355371901,2.0661157024793386,1.1074380165289257,1.578512396694215,2.256198347107438,1.0330578512396693,3.871074380165289,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,3,Q4,111,1.4684684684684686,4.504504504504505,4.972972972972973,4.153153153153153,2.099099099099099,1.135135135135135,1.2342342342342343,2.7117117117117115,1.0,4.174774774774775,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
424dae2cebfbc242c8cad2b6e796401c462cb106,fixed_15m,0,0-15m,86,2.313953488372093,3.372093023255814,4.383720930232558,4.127906976744186,2.7093023255813953,1.8953488372093024,1.7325581395348837,2.511627906976744,1.0116279069767442,3.616279069767442,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
424dae2cebfbc242c8cad2b6e796401c462cb106,fixed_15m,1,15-30m,73,1.9726027397260273,3.835616438356164,4.821917808219178,4.684931506849315,1.9452054794520548,1.1095890410958904,1.1369863013698631,3.0,1.0,4.073972602739726,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
